Id,SalePrice
1995,179268.25660994273
1996,282515.01
1997,268592.28
1998,327347.58
1999,268390.73
2000,304066.92
2001,391481.23
2002,266158.96
2003,248614.33166666664
2004,322957.34
2005,200978.52534920632
2006,201505.98945221442
2007,241690.3808730159
2008,231319.2197478992
2009,208874.00666666665
2010,200684.75789377288
2011,120529.77083333334
2012,187476.23483916902
2013,186919.59813492064
2014,206928.96
2015,226427.56833333336
2016,212891.91301948056
2017,208242.37
2018,147711.10769230768
2019,126736.06617973703
2020,127205.16546035836
2021,126814.51431170364
2022,168843.98528803716
2023,158402.61023809525
2024,255878.87666666665
2025,289595.06666666665
2026,185490.19942857142
2027,170690.14876836003
2028,171784.48535409034
2029,173366.26797196193
2030,259031.66756097562
2031,238184.53327526135
2032,261282.43
2033,219446.6587374462
2034,170649.6241624381
2035,244604.06
2036,181353.01660859465
2037,183100.24660859467
2038,256119.50333333336
2039,231175.9
2040,332747.18
2041,184473.2142927833
2042,185507.29769841264
2043,172702.67932330826
2044,175390.32718983915
2045,171912.6468115218
2046,140539.85181635796
2047,167663.97319368913
2048,136683.73018523538
2049,143142.54243913043
2050,179522.37418232035
2051,124779.59839355088
2052,146783.34297111753
2053,131895.22208293565
2054,106515.19630018676
2055,142756.3036741475
2056,152487.71119281047
2057,120888.12272051704
2058,195314.19758771933
2059,136688.1817982456
2060,156901.32932773107
2061,142897.37891462076
2062,131389.95246446537
2063,108752.40735930736
2064,151000.33109473684
2065,109893.94637362637
2066,167792.60321381516
2067,146073.1666415284
2068,126287.55014444447
2069,94504.67393880629
2070,110510.66965201465
2071,107341.78180995476
2072,135016.87523809524
2073,152826.9425361342
2074,205535.59
2075,129364.19863135403
2076,119183.47131868132
2077,141892.86821895425
2078,141463.29006238858
2079,137463.38232560453
2080,104003.9830502504
2081,128242.18700317881
2082,128683.63060207991
2083,154560.91461352658
2084,115903.24523809525
2085,122851.70823178682
2086,133880.0931456263
2087,122226.16958874458
2088,105382.08606209152
2089,93177.9470308123
2090,157056.94274725276
2091,103639.2275
2092,139716.16166666668
2093,97443.44444444444
2094,93429.53021978021
2095,135593.00222222222
2096,104660.65111111112
2097,83552.02136752136
2098,146127.72225490195
2099,90224.33053221287
2100,115337.82714285715
2101,122244.73794696358
2102,142798.98
2103,99979.14600840336
2104,125911.6267982456
2105,112455.5097802198
2106,98373.62069597069
2107,179021.1
2108,112065.63959235206
2109,109741.04312351048
2110,113162.96267399266
2111,175185.9012820513
2112,124990.5639048882
2113,139367.62093628594
2114,133673.23714285714
2115,151503.01
2116,120152.43611111112
2117,144772.88810715993
2118,117649.38461538462
2119,93431.97529411764
2120,130061.94141414142
2121,101437.00595238095
2122,135128.96696803198
2123,105791.96737484739
2124,146548.39683760685
2125,148481.8789258438
2126,163889.83110703126
2127,175573.49166666664
2128,95505.2
2129,93699.71428571429
2130,167555.82905982906
2131,146764.16
2132,117012.39036796536
2133,110885.19807359306
2134,121080.84676183463
2135,128144.16042740957
2136,105828.04
2137,126421.6764997933
2138,141351.8873250751
2139,145577.18613459892
2140,133305.84331235758
2141,153401.6572059159
2142,125903.41362622897
2143,195109.65666666668
2144,125814.62095238095
2145,128477.60841030056
2146,125247.19
2147,172223.81892156863
2148,155924.34562367457
2149,158432.16333333333
2150,175172.8575480368
2151,107023.92273899306
2152,116487.125
2153,158365.0
2154,114835.74833333334
2155,173803.75
2156,262134.36
2157,233948.1207142857
2158,226693.57574603174
2159,191594.71390079363
2160,189042.98706349207
2161,249852.5
2162,366713.48
2163,329386.26
2164,298613.0
2165,192578.65666666668
2166,164532.52658528267
2167,219669.68695970695
2168,232756.8152813853
2169,203850.6092513043
2170,287782.31
2171,151022.83328998898
2172,140226.8845953463
2173,190503.96904761903
2174,209425.98147186148
2175,288103.43
2176,311121.73
2177,239623.57777777777
2178,199796.6388095238
2179,146187.20302801183
2180,296421.67
2181,191514.87347805788
2182,242905.45976190479
2183,205096.8869017094
2184,139950.61498068922
2185,149301.06495670998
2186,157671.04064614594
2187,146684.89440840847
2188,157229.93868186756
2189,259903.99
2190,89846.36029411765
2191,90078.23529411765
2192,92104.07692307692
2193,113751.85714285714
2194,124736.45714285715
2195,155447.25
2196,116198.09077395052
2197,143467.15
2198,109597.53778105229
2199,125195.22763157895
2200,123522.16793262289
2201,140585.444214468
2202,137703.1957142857
2203,155297.79451868133
2204,159427.54
2205,116982.33494384926
2206,127550.0112842713
2207,193170.68
2208,210000.62666666668
2209,173413.26273762473
2210,114192.26943089429
2211,113345.1875
2212,117995.48284793209
2213,92911.18406593407
2214,172740.04777777777
2215,111885.82015262517
2216,141265.91883255634
2217,100601.47222222222
2218,96129.20666666667
2219,100934.25
2220,121030.14182539683
2221,290956.8375
2222,254201.7675
2223,347975.28
2224,245832.97888888887
2225,157741.04284148218
2226,188126.63248057646
2227,174642.77170212066
2228,309003.37
2229,230501.05619047617
2230,172435.8251855338
2231,232612.57142857142
2232,179323.8303015873
2233,165795.12155750487
2234,226981.390018759
2235,224185.52726923075
2236,242314.77333333332
2237,373504.08
2238,318948.34
2239,111344.29166666669
2240,183231.1361720867
2241,174329.49153846153
2242,141043.4297605585
2243,129554.17769230768
2244,99018.92279411765
2245,95344.28358974359
2246,141869.84494949496
2247,102178.56248168499
2248,128949.52311688311
2249,129412.04771699062
2250,146352.49141953257
2251,118330.33666666666
2252,163686.81337662338
2253,172705.96764848995
2254,172886.58449743048
2255,209391.77904761903
2256,172969.48643795974
2257,231179.11
2258,168867.9502907177
2259,174713.26669112092
2260,177132.115155532
2261,146011.55035481232
2262,155657.95294291218
2263,335283.02
2264,408918.1
2265,259050.41756097562
2266,238895.05228021977
2267,310343.9
2268,317463.43
2269,149816.4099781233
2270,169784.43300987675
2271,198694.88977739756
2272,216014.07424089068
2273,163206.85668845725
2274,167477.4620422161
2275,189095.11725490197
2276,196103.76666666663
2277,189362.95833333337
2278,147014.51555555555
2279,128126.7268368886
2280,102248.59696248196
2281,190156.6296407563
2282,255053.375
2283,106470.64293040293
2284,141977.74
2285,101675.33552139039
2286,127804.9617003885
2287,314859.7316666667
2288,257717.47222222225
2289,371228.37
2290,349983.61
2291,337655.38
2292,350051.44
2293,384322.26
2294,342413.57
2295,379042.0
2296,268416.21
2297,310223.19
2298,330287.62
2299,398242.95
2300,332227.08
2301,319120.6
2302,290032.96
2303,219801.73682539683
2304,249449.8438888889
2305,253239.14
2306,262109.11
2307,228118.0930107197
2308,209667.5650579976
2309,251149.75420329667
2310,207964.3915638332
2311,231693.49666666664
2312,181979.51947313792
2313,177778.59122764226
2314,177513.86734990534
2315,183664.87876190472
2316,214126.39722222224
2317,211470.02393387316
2318,181691.42987301585
2319,181223.10118253969
2320,185145.7553669468
2321,236779.13060606061
2322,174071.37482734612
2323,219264.66214285715
2324,201395.82013888887
2325,200592.28146991896
2326,196679.71228571425
2327,216857.47857142857
2328,211914.77380952382
2329,193416.2407142857
2330,192050.2811904762
2331,361903.64
2332,357767.28
2333,323235.49
2334,254505.685
2335,242527.47309090907
2336,345184.38
2337,207481.27666666664
2338,295902.67
2339,203064.41327075698
2340,367119.09
2341,206162.4452380952
2342,214438.29377272725
2343,231001.8198203463
2344,234684.26888888888
2345,250224.07
2346,201683.67142551893
2347,214418.0707509157
2348,212830.55617424243
2349,192281.59340170934
2350,322310.2
2351,238633.58969444447
2352,232163.47555555552
2353,302993.91
2354,117670.0375
2355,116895.35714285714
2356,164134.65538157895
2357,201140.1482171717
2358,187977.2456349206
2359,131153.04376927167
2360,127898.51398101897
2361,144966.114866241
2362,255016.64
2363,142769.9866899449
2364,150148.15328589038
2365,240091.92384615383
2366,181020.9730262874
2367,216287.03595238097
2368,197287.8173625629
2369,223998.95611111113
2370,175648.19342709015
2371,160942.8867001716
2372,182586.4718507685
2373,228888.90333333332
2374,290455.68
2375,244009.23
2376,279060.88
2377,270742.00333333336
2378,164528.46043104242
2379,191911.2291666667
2380,148943.3636835124
2381,178747.19917024096
2382,168919.9624296537
2383,173867.03254392926
2384,244832.63333333333
2385,159164.17879359276
2386,138249.20549105605
2387,128754.50991795957
2388,136356.50769125682
2389,116503.52803030303
2390,120411.19110465558
2391,135551.64370629372
2392,117534.77598070458
2393,164059.36594516595
2394,140521.35504097806
2395,173873.34180952382
2396,151441.6
2397,170882.65958576108
2398,158401.20831454635
2399,86551.92307692308
2400,68254.0
2401,111837.61530327513
2402,127727.06843517594
2403,132879.35911563647
2404,157154.564311179
2405,158162.84289635488
2406,155045.26666666666
2407,126392.12163501706
2408,133724.72269993165
2409,130099.60028776265
2410,149846.62391774892
2411,125305.25975274721
2412,154360.78897058824
2413,126456.95625791274
2414,141243.30692291763
2415,131499.3524251462
2416,116236.21835109332
2417,143965.57602564103
2418,135660.42435897436
2419,129923.57228327228
2420,136609.06915400134
2421,174122.25
2422,133091.99300144298
2423,111513.24833333334
2424,127572.82769230768
2425,319602.88
2426,165982.28750009154
2427,115294.10714285714
2428,152669.41666666666
2429,126617.72647058824
2430,128856.43277794497
2431,127543.96352427208
2432,131816.1466300552
2433,146204.15735930737
2434,143553.80427304897
2435,137130.4320062076
2436,126914.01822643042
2437,127973.27897741145
2438,139276.77785947712
2439,116255.40888888888
2440,125132.91048070176
2441,98005.29411764705
2442,91527.50078431371
2443,113051.50576923076
2444,143144.7947583564
2445,109029.67507002802
2446,165171.38175824177
2447,170607.70489456598
2448,156459.08212121212
2449,127532.38937950938
2450,153550.71878815012
2451,119391.60496503496
2452,141403.25266233768
2453,113157.51419857921
2454,100571.38737484739
2455,104577.11304945055
2456,128174.14321438537
2457,150545.08346153845
2458,141027.7054761905
2459,101592.54623716151
2460,145235.44696969696
2461,146863.27502136753
2462,123476.64074725274
2463,120075.85248168498
2464,190993.715
2465,149085.8352202612
2466,141153.10595978406
2467,153727.3721951598
2468,117357.09216666667
2469,94802.70411764705
2470,191106.82133333333
2471,201647.5
2472,156806.7053256705
2473,132038.61083333334
2474,110814.38194444444
2475,181696.99
2476,110476.61421837966
2477,136425.97016317016
2478,127197.15041816728
2479,133357.23074404954
2480,200772.83333333337
2481,147798.68202614377
2482,145715.49671670585
2483,122511.36028084885
2484,121285.05895215896
2485,134875.61799105612
2486,136083.8150623886
2487,196114.6776190476
2488,135770.13333333333
2489,154233.49807103397
2490,154962.01666666666
2491,115176.99757170932
2492,236619.635
2493,160214.30155750486
2494,137111.9756168831
2495,105081.27735320237
2496,171529.75239626228
2497,151265.7753798489
2498,126661.79277777778
2499,118585.83344970389
2500,119489.67
2501,132410.48063725492
2502,146683.6923039216
2503,128941.8047756841
2504,233772.98
2505,209432.6794047619
2506,257137.86666666664
2507,338608.12
2508,256674.835
2509,247277.35365079367
2510,214860.90560317461
2511,202206.42043929108
2512,206263.6625595238
2513,213981.23333333337
2514,205478.2
2515,176594.20831940963
2516,197849.95852380953
2517,131818.3062093462
2518,141252.72194919115
2519,208513.2240909091
2520,232259.7692813853
2521,197020.05655844155
2522,226174.97384615385
2523,130648.5836733777
2524,150510.13261673565
2525,153762.34927257983
2526,145351.71647338674
2527,130414.04807315234
2528,131378.34541965145
2529,141241.24022812865
2530,144892.90300657478
2531,250615.3333333333
2532,224619.3157142857
2533,196486.58142857143
2534,234293.84593253967
2535,230373.19
2536,226523.30909090905
2537,206751.54532654342
2538,198493.40279761903
2539,218528.61813186813
2540,187475.60462091502
2541,195238.8807251082
2542,180799.63333333333
2543,143162.1645221445
2544,181354.08333333337
2545,141372.74767278045
2546,115761.1603174603
2547,145708.56717589873
2548,182936.3453846154
2549,201293.16285714283
2550,382672.65
2551,151551.90073517314
2552,138422.4076923077
2553,89688.73529411765
2554,111616.4375
2555,95234.85714285714
2556,122764.8647899323
2557,131715.70034510506
2558,147078.76857142858
2559,117657.26626346102
2560,121368.27000342794
2561,118708.54078431374
2562,125445.3439964633
2563,122277.2303800797
2564,210690.625
2565,156168.31395696092
2566,142929.4879220779
2567,134742.40892681704
2568,181613.1205128205
2569,173970.4544315334
2570,113024.63670362155
2571,225941.29141666665
2572,146933.05395357785
2573,171413.19047619047
2574,304035.37
2575,125553.4659366949
2576,109807.83464285714
2577,169263.965647479
2578,84530.33411764706
2579,95347.16666666666
2580,120191.76
2581,157752.98434746813
2582,115135.00939542482
2583,261229.4675
2584,150305.75655189418
2585,220612.54285714286
2586,253521.9
2587,237273.9695681818
2588,146786.49242424243
2589,139061.89009009852
2590,171262.27632498118
2591,198602.5
2592,207469.98020424836
2593,117866.46194444444
2594,174630.98122539252
2595,165088.77203499136
2596,323982.77
2597,194825.3827608225
2598,277527.92
2599,289029.51666666666
2600,244425.86
2601,228146.14
2602,103337.83523809524
2603,94693.7675
2604,93479.23391025641
2605,103943.64293040293
2606,173332.40009278047
2607,207233.7
2608,202465.09269327164
2609,184301.08069479914
2610,104496.15521978022
2611,136396.43398268402
2612,183155.93374351642
2613,117011.76831501833
2614,136948.02365673543
2615,138712.43782051283
2616,150268.53749999998
2617,166428.99062937062
2618,168660.83
2619,170948.45265567765
2620,197763.8858943089
2621,180287.13533875335
2622,176321.15637184746
2623,212981.67142857143
2624,320281.04
2625,251513.04285714283
2626,178354.39274725277
2627,144281.12439658912
2628,379959.34
2629,419684.86
2630,319160.65
2631,377834.4
2632,348323.34
2633,253856.10482142857
2634,360181.5
2635,148759.23555761343
2636,188969.2958333333
2637,149846.2278811586
2638,237672.34717948717
2639,181590.232240511
2640,150452.3049385507
2641,146532.3787878788
2642,249637.77
2643,136665.17771038643
2644,137610.95936241088
2645,99788.14293040294
2646,97672.5064102564
2647,108183.90666666666
2648,191191.16614379085
2649,140924.38736335046
2650,107516.75333333333
2651,141844.54510916412
2652,361659.74
2653,251342.39666666664
2654,346186.41
2655,358397.22
2656,318476.83
2657,233296.11528138528
2658,215971.1514285714
2659,290936.55
2660,337536.98
2661,339802.2
2662,334192.75
2663,330890.78
2664,231888.35926129424
2665,323079.2
2666,276950.6613675214
2667,185517.59690476191
2668,188026.21408424908
2669,189686.9417485257
2670,275859.53
2671,181488.21075091575
2672,188041.65153117207
2673,171820.20632391557
2674,186642.0004905822
2675,182934.16133723359
2676,182756.88915873013
2677,206068.52380952382
2678,263852.1
2679,289569.08
2680,275520.81
2681,389701.81
2682,314837.15
2683,377952.37
2684,323760.26
2685,392626.58
2686,227140.55575757578
2687,321762.05
2688,201082.32274297922
2689,200531.1579740896
2690,408006.94
2691,202609.45708333328
2692,117534.58214285715
2693,205963.51892551896
2694,116899.0
2695,186194.16130647127
2696,181243.96558730156
2697,205088.03775
2698,255746.26
2699,199238.30583333332
2700,160093.40314150762
2701,182989.53106494385
2702,139076.23479152427
2703,147321.39867908903
2704,132093.53199061434
2705,122147.82409128848
2706,125503.64453770313
2707,132554.43933260566
2708,142286.33520074698
2709,97902.56891025642
2710,130726.06844889167
2711,255619.81
2712,371381.86
2713,229161.58756097563
2714,148539.20663559626
2715,169190.8052703414
2716,202925.67719444446
2717,163487.63536108102
2718,221682.70833333337
2719,150581.1827723774
2720,171633.72289473683
2721,146354.56394525254
2722,177084.1611111111
2723,144501.29943400426
2724,135293.71102756893
2725,134980.75467836257
2726,133543.6194785134
2727,161614.75071662
2728,172779.54175438598
2729,170912.35789473684
2730,135611.93749999997
2731,112111.74880144365
2732,111082.62960607592
2733,164887.7006721349
2734,140319.65185508935
2735,126150.92516899768
2736,159305.2219251337
2737,115396.58919552669
2738,141905.04181635796
2739,153205.28043969104
2740,115816.26012265513
2741,144785.78191607582
2742,162897.92079480202
2743,138387.46666666667
2744,149714.3606156099
2745,131877.4453975622
2746,114866.5869424693
2747,122681.74175685424
2748,134385.1247489096
2749,140334.0481060606
2750,151181.91666666666
2751,144029.2638980464
2752,178997.23153846152
2753,192722.7
2754,341680.93
2755,139875.25028138526
2756,105429.53044351072
2757,103465.42857142858
2758,93696.21825396827
2759,159354.31680342555
2760,145940.31785714286
2761,139620.6392687378
2762,152412.6108140226
2763,201506.6188377193
2764,134403.10222222222
2765,185321.21126071297
2766,153815.48619281047
2767,107589.09999999998
2768,112614.6875
2769,134955.99305555553
2770,136156.0215372759
2771,128896.11944444444
2772,103622.5689102564
2773,140975.17391025642
2774,120528.17016973448
2775,139634.0454700855
2776,135429.6390247008
2777,144846.40540770706
2778,95275.12411764704
2779,135587.65432718047
2780,101059.00119047618
2781,102210.6674509804
2782,112155.12843878342
2783,101592.38095238093
2784,138591.5210771769
2785,187457.49333333335
2786,79648.0
2787,122128.86211001645
2788,99972.60512605042
2789,178428.97
2790,93243.5
2791,187582.6734596804
2792,70634.44444444444
2793,117306.61666679298
2794,110617.79431614364
2795,130255.37789010988
2796,94755.64052287581
2797,167298.04743376622
2798,149733.10416666666
2799,118321.0126427494
2800,79262.94444444444
2801,115586.91068181819
2802,136807.3306372549
2803,146106.2145356562
